id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison,id_date
ORD-029007,C04827,P084,2026-01-26,3,2837.9,en_cours,Tanger,Transfer,L019,,20260126
ORD-029008,C01894,P074,2025-08-11,5,10333.28,retourné,Tanger,Cash,L003,,20250811
ORD-029009,C00469,P055,2025-08-03,4,1724.7,en_cours,Casablanca,Card,L003,,20250803
ORD-029012,C02727,P010,2025-07-10,2,716.27,livré,Casablanca,Cash,L001,2025-07-12,20250710
ORD-029023,C01786,P070,2025-09-27,2,6438.16,en_cours,Casablanca,Transfer,L002,,20250927
ORD-029026,C01989,P095,2025-10-31,2,10216.02,annulé,Casablanca,Transfer,L016,,20251031
ORD-029029,C00162,P060,2025-08-15,2,14019.98,livré,Marrakech,Cash,L017,2025-08-18,20250815
ORD-029031,C02378,P062,2026-04-11,5,2873.94,annulé,Fès,Transfer,L012,,20260411
ORD-029036,C04488,P098,2026-01-14,5,14699.33,annulé,Agadir,Cash,L018,,20260114
ORD-029040,C04119,P008,2026-04-03,5,13697.91,annulé,Oujda,Card,L018,,20260403
ORD-029041,C00867,P051,2026-03-30,1,11974.15,annulé,Tanger,Transfer,L016,,20260330
ORD-029043,C04094,P081,2025-10-21,1,6927.1,en_cours,Agadir,Cash,L007,,20251021
ORD-029047,C00356,P034,2025-07-15,2,13868.06,retourné,Marrakech,Transfer,L013,,20250715
ORD-029049,C04639,P076,2025-09-06,2,8784.09,en_cours,Meknès,Transfer,L019,,20250906
ORD-029053,C03160,P011,2025-06-26,1,14137.04,en_cours,Marrakech,Transfer,L015,,20250626
ORD-029054,C01162,P018,2025-09-27,3,13236.92,livré,Tanger,Cash,L008,2025-09-28,20250927
ORD-029060,C00905,P047,2026-01-27,1,12599.54,en_cours,Meknès,Transfer,L006,,20260127
ORD-029061,C01165,P046,2026-02-21,4,9193.66,retourné,Tanger,Cash,L003,,20260221
ORD-029064,C03787,P073,2026-01-27,3,3991.83,retourné,Casablanca,Cash,L007,,20260127
ORD-029069,C03094,P053,2025-09-26,4,4181.07,annulé,Oujda,Card,L000,,20250926
ORD-029070,C02616,P065,2026-03-14,1,8042.6,annulé,Meknès,Card,L001,,20260314
ORD-029071,C01660,P048,2025-10-21,5,13396.47,livré,Marrakech,Cash,L016,2025-10-22,20251021
ORD-029073,C01287,P028,2025-07-16,3,8152.84,livré,Rabat,Card,L000,2025-07-20,20250716
ORD-029077,C00091,P010,2025-08-15,1,716.27,annulé,Casablanca,Cash,L008,,20250815
ORD-029078,C03109,P093,2025-05-25,2,4435.51,livré,Fès,Card,L001,2025-05-27,20250525
ORD-029081,C02566,P073,2025-08-09,5,3991.83,OK,Marrakech,Transfer,L003,,20250809
ORD-029083,C04176,P033,2025-10-27,5,5311.64,en_cours,Marrakech,Cash,L020,,20251027
ORD-029092,C03475,P054,2025-10-17,1,9755.66,annulé,Rabat,Transfer,L018,,20251017
ORD-029095,C03419,P072,2025-07-31,4,10547.78,retourné,Tanger,Cash,L005,,20250731
ORD-029098,C01605,P026,2026-04-15,3,3991.56,en_cours,Tanger,Cash,L005,,20260415
ORD-029103,C02677,P088,2025-08-26,5,4317.81,en_cours,Tanger,Card,L020,,20250826
ORD-029106,C03315,P044,2026-02-25,3,6000.8,en_cours,Marrakech,Transfer,L018,,20260225
ORD-029108,C00725,P019,2025-07-08,3,12958.91,retourné,Agadir,Card,L008,,20250708
ORD-029109,C04728,P096,2026-03-31,4,4433.71,en_cours,Fès,Card,L003,,20260331
ORD-029110,C01876,P076,2026-01-07,5,8784.09,en_cours,Rabat,Card,L016,,20260107
ORD-029118,C02150,P035,2025-05-22,2,3344.28,en_cours,Marrakech,Card,L001,,20250522
ORD-029119,C03012,P048,2025-12-07,3,13396.47,retourné,Oujda,Card,L019,,20251207
ORD-029127,C04705,P090,2025-12-14,4,11889.87,retourné,Fès,Cash,L016,,20251214
ORD-029132,C02271,P008,2025-10-14,3,13697.91,livré,Casablanca,Cash,L013,2025-10-15,20251014
ORD-029135,C00186,P044,2026-05-10,4,6000.8,annulé,Marrakech,Cash,L016,,20260510
ORD-029137,C03260,P037,2025-09-05,5,14556.31,annulé,Tanger,Cash,L014,,20250905
ORD-029140,C01978,P065,2026-03-09,2,8042.6,en_cours,Fès,Transfer,L018,,20260309
ORD-029142,C03579,P005,2025-08-21,1,696.91,en_cours,Meknès,Card,L020,,20250821
ORD-029143,C00478,P030,2025-08-26,5,12693.09,livré,Meknès,Cash,L020,2025-08-27,20250826
ORD-029149,C02940,P048,2025-08-10,5,13396.47,livré,Rabat,Transfer,L017,2025-08-14,20250810
ORD-029153,C00446,P062,2025-08-20,4,2873.94,livré,Agadir,Cash,L007,2025-08-21,20250820
ORD-029157,C04947,P099,2026-04-13,1,10088.39,annulé,Oujda,Cash,L000,,20260413
ORD-029160,C01731,P061,2026-02-19,5,12765.78,en_cours,Casablanca,Card,L008,,20260219
ORD-029169,C00273,P066,2026-03-27,2,4450.73,livré,Marrakech,Card,L003,2026-03-29,20260327
ORD-029171,C00109,P069,2026-03-07,1,1286.86,en_cours,Agadir,Cash,L018,,20260307
ORD-029173,C03157,P042,2025-10-14,4,1281.09,annulé,Agadir,Transfer,L017,,20251014
ORD-029176,C00120,P037,2025-08-15,4,14556.31,retourné,Marrakech,Transfer,L011,,20250815
ORD-029177,C00106,P008,2026-04-17,1,13697.91,annulé,Tanger,Cash,L001,,20260417
ORD-029180,C02901,P032,2025-10-26,1,5544.55,livré,Fès,Card,L007,2025-10-30,20251026
ORD-029182,C04400,P007,2025-10-13,1,9603.6,retourné,Rabat,Card,L009,,20251013
ORD-029187,C01549,P042,2025-10-09,5,1281.09,en_cours,Casablanca,Transfer,L009,,20251009
ORD-029190,C00307,P055,2025-10-20,5,1724.7,DONE,Marrakech,Card,L003,,20251020
ORD-029193,C04379,P055,2025-05-29,4,1724.7,annulé,Meknès,Transfer,L018,,20250529
ORD-029194,C00511,P048,2025-08-19,1,13396.47,en_cours,Agadir,Cash,L010,,20250819
ORD-029197,C03742,P020,2026-05-04,1,6734.72,retourné,Agadir,Cash,L006,,20260504
ORD-029198,C00320,P026,2025-09-24,1,3991.56,livré,Rabat,Card,L010,2025-09-27,20250924
ORD-029214,C00471,P013,2025-05-19,3,5614.97,en_cours,Marrakech,Cash,L009,,20250519
ORD-029216,C02787,P053,2025-12-05,1,4181.07,livré,Rabat,Card,L014,2025-12-10,20251205
ORD-029220,C01553,P030,2025-12-20,3,12693.09,livré,Tanger,Transfer,L014,2025-12-25,20251220
ORD-029222,C02743,P028,2025-08-05,2,8152.84,en_cours,Oujda,Cash,L010,,20250805
ORD-029223,C01884,P074,2026-05-04,1,10333.28,annulé,Casablanca,Transfer,L012,,20260504
ORD-029226,C03549,P076,2025-06-01,5,8784.09,annulé,Casablanca,Card,L017,,20250601
ORD-029236,C00893,P014,2025-11-23,1,8514.68,livré,Fès,Card,L009,2025-11-24,20251123
ORD-029240,C03302,P096,2025-05-14,2,4433.71,retourné,Meknès,Transfer,L005,,20250514
ORD-029243,C04309,P065,2025-09-09,1,8042.6,livré,Rabat,Cash,L015,2025-09-11,20250909
ORD-029244,C03012,P008,2025-08-02,2,13697.91,annulé,Casablanca,Card,L015,,20250802
ORD-029254,C04852,P018,2025-12-06,1,13236.92,DONE,Oujda,Card,L007,,20251206
ORD-029258,C01212,P050,2026-05-01,3,4486.2,annulé,Tanger,Card,L011,,20260501
ORD-029262,C00861,P093,2026-01-26,1,4435.51,livré,Oujda,Cash,L014,2026-01-28,20260126
ORD-029264,C00391,P084,2025-11-01,5,2837.9,KO,Agadir,Card,L018,,20251101
ORD-029265,C02224,P051,2026-02-02,1,11974.15,retourné,Oujda,Cash,L011,,20260202
ORD-029267,C03777,P085,2026-01-23,2,12173.02,retourné,Meknès,Cash,L004,,20260123
ORD-029270,C02995,P079,2026-01-31,1,11402.26,livré,Fès,Card,L002,2026-02-01,20260131
ORD-029272,C04999,P088,2025-05-31,1,4317.81,retourné,Tanger,Transfer,L016,,20250531
ORD-029278,C04185,P051,2025-12-01,5,11974.15,en_cours,Rabat,Cash,L020,,20251201
ORD-029279,C02361,P039,2025-07-12,1,9966.92,annulé,Meknès,Transfer,L005,,20250712
ORD-029281,C01664,P082,2025-06-20,2,8273.46,annulé,Fès,Transfer,L005,,20250620
ORD-029282,C03548,P058,2025-10-12,1,1043.66,en_cours,Oujda,Cash,L018,,20251012
ORD-029285,C00079,P027,2025-06-07,4,1508.72,en_cours,Casablanca,Transfer,L009,,20250607
ORD-029288,C02963,P100,2026-03-06,3,957.62,livré,Oujda,Card,L008,2026-03-11,20260306
ORD-029290,C03764,P016,2025-12-28,1,1823.85,annulé,Marrakech,Cash,L003,,20251228
ORD-029295,C03378,P045,2025-06-05,5,3745.48,KO,Meknès,Card,L010,,20250605
ORD-029296,C04189,P026,2025-12-28,3,3991.56,livré,Agadir,Cash,L001,2026-01-01,20251228
ORD-029297,C04057,P063,2025-11-22,5,268.48,annulé,Meknès,Card,L000,,20251122
ORD-029303,C01608,P005,2025-05-15,4,696.91,livré,Rabat,Cash,L016,2025-05-17,20250515
ORD-029306,C01700,P088,2025-06-11,3,4317.81,en_cours,Oujda,Cash,L010,,20250611
ORD-029308,C02641,P027,2025-09-08,5,1508.72,en_cours,Tanger,Cash,L018,,20250908
ORD-029309,C03652,P052,2025-10-10,5,6434.91,annulé,Casablanca,Cash,L006,,20251010
ORD-029312,C01101,P036,2026-04-06,5,4186.26,annulé,Agadir,Transfer,L001,,20260406
ORD-029313,C00550,P003,2025-09-13,5,2340.64,livré,Casablanca,Transfer,L010,2025-09-17,20250913
ORD-029315,C04105,P020,2026-02-12,3,6734.72,livré,Casablanca,Transfer,L002,2026-02-16,20260212
ORD-029320,C00520,P068,2025-10-01,3,1720.17,retourné,Oujda,Transfer,L020,,20251001
ORD-029324,C02945,P096,2026-03-11,4,4433.71,annulé,Rabat,Transfer,L006,,20260311
ORD-029330,C04098,P012,2025-07-18,3,10834.16,annulé,Fès,Card,L012,,20250718
ORD-029331,C04978,P075,2026-02-03,5,3441.58,retourné,Agadir,Card,L020,,20260203
ORD-029332,C03092,P060,2025-06-06,2,14019.98,en_cours,Oujda,Transfer,L000,,20250606
ORD-029334,C04035,P084,2025-11-09,2,2837.9,retourné,Fès,Transfer,L020,,20251109
ORD-029336,C03510,P037,2026-02-09,3,14556.31,annulé,Marrakech,Card,L005,,20260209
ORD-029340,C02260,P053,2026-01-31,2,4181.07,retourné,Marrakech,Cash,L020,,20260131
ORD-029342,C02845,P030,2025-07-11,2,12693.09,retourné,Rabat,Cash,L004,,20250711
ORD-029350,C02869,P012,2025-08-20,2,10834.16,livré,Casablanca,Cash,L005,2025-08-21,20250820
ORD-029352,C00085,P051,2026-03-31,5,11974.15,livré,Rabat,Cash,L009,2026-04-03,20260331
ORD-029353,C04528,P096,2025-07-20,2,4433.71,livré,Tanger,Transfer,L007,2025-07-24,20250720
ORD-029354,C00285,P009,2025-11-24,3,8424.91,en_cours,Casablanca,Cash,L019,,20251124
ORD-029358,C04370,P010,2025-12-19,1,716.27,livré,Fès,Transfer,L017,2025-12-22,20251219
ORD-029362,C04314,P046,2025-07-30,1,9193.66,DONE,Marrakech,Card,L007,,20250730
ORD-029363,C04059,P059,2025-07-03,5,11009.59,en_cours,Marrakech,Cash,L017,,20250703
ORD-029365,C03502,P043,2026-02-03,2,376.14,annulé,Meknès,Card,L016,,20260203
ORD-029368,C02653,P024,2025-11-05,4,862.62,livré,Oujda,Transfer,L004,2025-11-09,20251105
ORD-029371,C04211,P081,2025-05-26,4,6927.1,annulé,Agadir,Cash,L010,,20250526
ORD-029373,C00234,P071,2026-04-18,3,2615.47,OK,Meknès,Card,L018,,20260418
ORD-029374,C01283,P044,2026-02-03,2,6000.8,en_cours,Tanger,Cash,L007,,20260203
ORD-029378,C00420,P042,2025-09-09,1,1281.09,en_cours,Rabat,Card,L001,,20250909
ORD-029382,C02748,P095,2025-07-18,1,10216.02,annulé,Casablanca,Transfer,L002,,20250718
ORD-029384,C04949,P088,2025-06-28,5,4317.81,retourné,Rabat,Cash,L012,,20250628
ORD-029387,C00856,P043,2025-06-17,4,376.14,OK,Meknès,Card,L003,,20250617
ORD-029396,C02258,P016,2025-08-18,1,1823.85,en_cours,Meknès,Card,L011,,20250818
ORD-029397,C00797,P052,2025-06-04,4,6434.91,retourné,Marrakech,Cash,L009,,20250604
ORD-029399,C01091,P099,2025-08-28,5,10088.39,retourné,Marrakech,Transfer,L004,,20250828
ORD-029403,C02867,P021,2025-06-17,5,14989.24,retourné,Meknès,Transfer,L014,,20250617
ORD-029408,C04782,P064,2026-01-05,3,4968.56,livré,Rabat,Cash,L007,2026-01-07,20260105
ORD-029410,C02192,P069,2025-05-13,5,1286.86,livré,Oujda,Cash,L005,2025-05-14,20250513
ORD-029412,C00137,P031,2026-01-09,3,6633.11,annulé,Fès,Cash,L012,,20260109
ORD-029413,C03816,P021,2025-11-05,5,14989.24,annulé,Oujda,Cash,L007,,20251105
ORD-029421,C01564,P081,2025-12-26,1,6927.1,annulé,Casablanca,Card,L012,,20251226
ORD-029426,C04144,P077,2026-02-03,3,10408.17,en_cours,Agadir,Cash,L001,,20260203
ORD-029427,C00511,P072,2025-08-12,5,10547.78,retourné,Agadir,Transfer,L018,,20250812
ORD-029428,C04501,P075,2025-07-25,1,3441.58,retourné,Marrakech,Transfer,L005,,20250725
ORD-029430,C01308,P072,2025-09-12,1,10547.78,retourné,Marrakech,Cash,L012,,20250912
ORD-029439,C04769,P018,2025-07-11,1,13236.92,retourné,Meknès,Transfer,L017,,20250711
ORD-029445,C03768,P043,2025-08-26,4,376.14,retourné,Rabat,Card,L005,,20250826
ORD-029448,C03315,P080,2026-01-27,1,9454.03,livré,Oujda,Card,L004,2026-01-30,20260127
ORD-029449,C01626,P063,2025-10-10,3,268.48,livré,Fès,Transfer,L005,2025-10-12,20251010
ORD-029452,C02959,P002,2025-05-26,2,2990.58,livré,Tanger,Card,L017,2025-05-27,20250526
ORD-029454,C03668,P067,2025-09-16,3,13028.23,livré,Marrakech,Transfer,L014,2025-09-18,20250916
ORD-029458,C02471,P015,2026-02-16,1,7919.83,OK,Fès,Cash,L015,,20260216
ORD-029459,C04180,P086,2025-05-28,4,7894.01,en_cours,Casablanca,Transfer,L010,,20250528
ORD-029467,C01618,P008,2025-06-05,4,13697.91,livré,Marrakech,Card,L015,2025-06-09,20250605
ORD-029472,C00124,P021,2026-04-23,4,14989.24,en_cours,Meknès,Cash,L014,,20260423
ORD-029476,C00328,P004,2026-02-26,4,8048.06,livré,Agadir,Card,L008,2026-02-28,20260226
ORD-029477,C00726,P066,2025-08-08,2,4450.73,en_cours,Fès,Card,L002,,20250808
ORD-029482,C02431,P034,2025-05-21,3,13868.06,retourné,Marrakech,Cash,L015,,20250521
ORD-029484,C02881,P099,2026-02-13,4,10088.39,livré,Fès,Transfer,L016,2026-02-14,20260213
ORD-029486,C04026,P011,2025-11-26,4,14137.04,en_cours,Meknès,Cash,L007,,20251126
ORD-029487,C04497,P034,2025-08-02,3,13868.06,retourné,Oujda,Cash,L005,,20250802
ORD-029490,C02670,P009,2025-05-13,1,8424.91,retourné,Marrakech,Card,L000,,20250513
ORD-029492,C04629,P042,2025-10-30,3,1281.09,retourné,Fès,Transfer,L006,,20251030
ORD-029494,C00903,P057,2025-10-21,2,10362.31,livré,Marrakech,Transfer,L000,2025-10-23,20251021
ORD-029499,C03335,P033,2025-10-07,1,5311.64,retourné,Marrakech,Card,L002,,20251007
ORD-029501,C02311,P094,2025-07-05,1,12494.26,livré,Agadir,Cash,L005,2025-07-08,20250705
ORD-029502,C00199,P030,2026-01-31,2,12693.09,annulé,Casablanca,Cash,L010,,20260131
ORD-029508,C02860,P042,2025-11-25,3,1281.09,retourné,Fès,Transfer,L005,,20251125
ORD-029509,C01683,P033,2025-10-04,2,5311.64,annulé,Casablanca,Card,L002,,20251004
ORD-029512,C02368,P043,2026-03-16,4,376.14,annulé,Rabat,Cash,L013,,20260316
ORD-029517,C01169,P071,2025-06-12,1,2615.47,annulé,Rabat,Card,L002,,20250612
ORD-029518,C03087,P100,2026-03-07,3,957.62,livré,Rabat,Transfer,L014,2026-03-10,20260307
ORD-029524,C00521,P058,2025-11-06,2,1043.66,retourné,Fès,Card,L010,,20251106
ORD-029526,C00996,P055,2025-07-30,5,1724.7,retourné,Agadir,Card,L006,,20250730
ORD-029529,C02587,P067,2025-12-23,4,13028.23,retourné,Casablanca,Transfer,L000,,20251223
ORD-029532,C00284,P012,2025-10-06,1,10834.16,en_cours,Marrakech,Cash,L004,,20251006
ORD-029534,C00201,P022,2025-05-18,1,42.31,retourné,Rabat,Transfer,L019,,20250518
ORD-029537,C00721,P035,2025-06-21,4,3344.28,annulé,Fès,Transfer,L009,,20250621
ORD-029539,C00641,P004,2025-07-23,3,8048.06,livré,Agadir,Card,L016,2025-07-25,20250723
ORD-029553,C03274,P078,2026-02-25,2,7723.8,annulé,Rabat,Card,L010,,20260225
ORD-029554,C04409,P072,2025-06-15,4,10547.78,retourné,Oujda,Cash,L011,,20250615
ORD-029557,C02941,P085,2025-08-31,3,12173.02,annulé,Tanger,Cash,L002,,20250831
ORD-029558,C01544,P045,2026-03-13,2,3745.48,en_cours,Marrakech,Card,L007,,20260313
ORD-029562,C04523,P069,2025-05-28,4,1286.86,retourné,Fès,Card,L011,,20250528
ORD-029566,C03107,P021,2026-04-09,5,14989.24,annulé,Agadir,Card,L011,,20260409
ORD-029567,C01704,P047,2025-08-31,3,12599.54,annulé,Oujda,Card,L003,,20250831
ORD-029568,C02211,P047,2025-10-25,5,12599.54,livré,Rabat,Cash,L008,2025-10-27,20251025
ORD-029569,C00541,P021,2026-05-08,2,14989.24,annulé,Casablanca,Transfer,L004,,20260508
ORD-029570,C02705,P004,2025-10-06,3,8048.06,annulé,Fès,Card,L016,,20251006
ORD-029571,C01277,P067,2025-11-05,3,13028.23,annulé,Casablanca,Transfer,L002,,20251105
ORD-029578,C04355,P046,2025-08-16,2,9193.66,livré,Tanger,Transfer,L018,2025-08-20,20250816
ORD-029581,C03370,P057,2025-07-17,5,10362.31,livré,Oujda,Card,L002,2025-07-21,20250717
ORD-029585,C03346,P021,2025-08-29,3,14989.24,retourné,Marrakech,Transfer,L002,,20250829
ORD-029588,C02708,P007,2026-05-07,5,9603.6,en_cours,Tanger,Cash,L013,,20260507
ORD-029589,C00081,P021,2025-10-17,1,14989.24,livré,Oujda,Transfer,L000,2025-10-20,20251017
ORD-029592,C00487,P087,2025-06-10,1,12786.6,en_cours,Marrakech,Cash,L012,,20250610
ORD-029593,C03080,P056,2026-04-06,2,12291.32,retourné,Meknès,Transfer,L007,,20260406
ORD-029594,C00957,P041,2025-08-02,3,8703.97,retourné,Agadir,Transfer,L019,,20250802
ORD-029599,C02692,P012,2025-09-27,4,10834.16,annulé,Tanger,Cash,L009,,20250927
ORD-029600,C00399,P023,2025-08-20,2,4457.65,livré,Marrakech,Cash,L001,2025-08-23,20250820
ORD-029607,C00403,P021,2026-01-16,1,14989.24,livré,Marrakech,Card,L008,2026-01-17,20260116
ORD-029608,C03182,P032,2025-12-22,2,5544.55,livré,Fès,Transfer,L008,2025-12-23,20251222
ORD-029617,C01460,P051,2025-05-28,3,11974.15,annulé,Fès,Card,L020,,20250528
ORD-029618,C04813,P053,2025-07-10,5,4181.07,retourné,Oujda,Card,L003,,20250710
ORD-029623,C01807,P002,2025-10-24,2,2990.58,DONE,Casablanca,Transfer,L001,,20251024
ORD-029624,C01575,P083,2025-09-02,5,4485.35,retourné,Meknès,Transfer,L013,,20250902
ORD-029625,C03977,P041,2026-04-07,3,8703.97,en_cours,Tanger,Transfer,L013,,20260407
ORD-029630,C00816,P086,2026-02-18,1,7894.01,en_cours,Fès,Cash,L000,,20260218
ORD-029631,C03261,P097,2025-09-15,1,12372.1,annulé,Rabat,Transfer,L012,,20250915
ORD-029641,C01494,P003,2026-05-01,2,2340.64,annulé,Rabat,Transfer,L008,,20260501
ORD-029642,C03229,P029,2026-01-19,2,11138.83,en_cours,Fès,Cash,L018,,20260119
ORD-029645,C00326,P063,2026-05-01,1,268.48,en_cours,Tanger,Card,L007,,20260501
ORD-029649,C01129,P097,2025-09-18,4,12372.1,en_cours,Agadir,Cash,L000,,20250918
ORD-029651,C04729,P016,2025-10-17,4,1823.85,en_cours,Oujda,Cash,L012,,20251017
ORD-029656,C01945,P022,2025-08-13,5,42.31,en_cours,Casablanca,Transfer,L018,,20250813
ORD-029657,C04049,P087,2026-01-25,5,12786.6,en_cours,Casablanca,Card,L001,,20260125
ORD-029658,C03857,P014,2026-05-07,5,8514.68,livré,Fès,Card,L013,2026-05-11,20260507
ORD-029664,C00186,P053,2026-03-28,1,4181.07,livré,Meknès,Cash,L003,2026-04-01,20260328
ORD-029665,C01647,P046,2026-04-21,3,9193.66,DONE,Oujda,Cash,L001,,20260421
ORD-029670,C03115,P098,2025-05-18,2,14699.33,en_cours,Fès,Transfer,L011,,20250518
ORD-029672,C04552,P078,2026-01-08,4,7723.8,retourné,Marrakech,Cash,L013,,20260108
ORD-029674,C02157,P081,2026-02-17,1,6927.1,en_cours,Casablanca,Transfer,L006,,20260217
ORD-029675,C03947,P076,2025-12-12,2,8784.09,annulé,Oujda,Cash,L002,,20251212
ORD-029677,C02226,P006,2025-11-04,1,5559.01,en_cours,Rabat,Transfer,L010,,20251104
ORD-029681,C00512,P063,2026-02-04,3,268.48,retourné,Oujda,Card,L013,,20260204
ORD-029688,C01455,P080,2026-01-03,5,9454.03,livré,Rabat,Transfer,L014,2026-01-06,20260103
ORD-029690,C01015,P040,2025-11-10,2,1918.04,livré,Agadir,Cash,L019,2025-11-12,20251110
ORD-029692,C01665,P084,2025-06-07,5,2837.9,en_cours,Meknès,Card,L012,,20250607
ORD-029693,C00294,P030,2026-04-23,5,12693.09,livré,Oujda,Cash,L015,2026-04-27,20260423
ORD-029700,C01481,P059,2025-07-22,1,11009.59,livré,Meknès,Card,L000,2025-07-24,20250722
ORD-029707,C02722,P071,2026-02-28,3,2615.47,annulé,Fès,Cash,L015,,20260228
ORD-029713,C01074,P009,2025-09-08,2,8424.91,annulé,Meknès,Cash,L000,,20250908
ORD-029714,C03433,P051,2026-01-24,1,11974.15,retourné,Rabat,Card,L010,,20260124
ORD-029720,C01572,P044,2025-06-25,1,6000.8,retourné,Tanger,Cash,L008,,20250625
ORD-029722,C02764,P001,2025-11-30,2,2101.67,retourné,Agadir,Card,L001,,20251130
ORD-029725,C00036,P073,2026-03-03,1,3991.83,annulé,Agadir,Card,L006,,20260303
ORD-029726,C00678,P092,2025-12-31,1,3758.97,annulé,Tanger,Cash,L020,,20251231
ORD-029728,C03849,P084,2026-02-07,3,2837.9,retourné,Marrakech,Cash,L004,,20260207
ORD-029729,C00293,P063,2026-05-04,5,268.48,annulé,Tanger,Transfer,L020,,20260504
ORD-029734,C02889,P039,2025-11-26,4,9966.92,en_cours,Oujda,Transfer,L019,,20251126
ORD-029740,C01139,P027,2025-10-01,1,1508.72,retourné,Meknès,Cash,L011,,20251001
ORD-029743,C02470,P100,2026-01-14,5,957.62,livré,Meknès,Cash,L002,2026-01-19,20260114
ORD-029747,C01966,P041,2026-01-12,1,8703.97,retourné,Oujda,Transfer,L007,,20260112
ORD-029749,C04322,P080,2025-06-30,1,9454.03,retourné,Tanger,Transfer,L003,,20250630
ORD-029752,C00542,P037,2026-04-21,5,14556.31,livré,Marrakech,Card,L002,2026-04-26,20260421
ORD-029753,C01768,P028,2026-03-26,4,8152.84,en_cours,Rabat,Transfer,L002,,20260326
ORD-029754,C03304,P016,2025-10-28,3,1823.85,en_cours,Fès,Cash,L011,,20251028
ORD-029759,C04976,P020,2025-11-03,1,6734.72,livré,Tanger,Transfer,L020,2025-11-06,20251103
ORD-029763,C00269,P078,2026-04-14,2,7723.8,livré,Rabat,Cash,L015,2026-04-16,20260414
ORD-029764,C01925,P014,2025-06-07,4,8514.68,retourné,Oujda,Transfer,L017,,20250607
ORD-029766,C00773,P018,2025-10-07,2,13236.92,annulé,Casablanca,Card,L020,,20251007
ORD-029770,C01335,P095,2026-02-27,5,10216.02,livré,Marrakech,Card,L006,2026-03-03,20260227
ORD-029771,C02066,P096,2025-05-16,2,4433.71,annulé,Casablanca,Card,L000,,20250516
ORD-029772,C00921,P007,2025-11-14,4,9603.6,livré,Casablanca,Card,L005,2025-11-16,20251114
ORD-029773,C01966,P047,2025-09-17,3,12599.54,en_cours,Meknès,Transfer,L020,,20250917
ORD-029774,C02126,P043,2025-07-17,5,376.14,livré,Agadir,Transfer,L012,2025-07-22,20250717
ORD-029779,C03195,P059,2025-11-18,3,11009.59,en_cours,Casablanca,Cash,L005,,20251118
ORD-029781,C00568,P066,2025-09-07,2,4450.73,livré,Oujda,Transfer,L012,2025-09-08,20250907
ORD-029785,C00785,P045,2026-02-01,5,3745.48,livré,Meknès,Transfer,L009,2026-02-05,20260201
ORD-029788,C02209,P035,2025-05-14,3,3344.28,livré,Meknès,Transfer,L020,2025-05-15,20250514
ORD-029790,C00686,P076,2025-12-27,5,8784.09,annulé,Oujda,Card,L008,,20251227
ORD-029792,C01900,P013,2026-02-06,5,5614.97,KO,Tanger,Card,L007,,20260206
ORD-029797,C00531,P041,2025-12-11,2,8703.97,en_cours,Meknès,Transfer,L007,,20251211
ORD-029798,C04615,P087,2026-02-21,5,12786.6,retourné,Fès,Cash,L004,,20260221
ORD-029799,C02147,P003,2025-10-15,5,2340.64,en_cours,Fès,Transfer,L019,,20251015
ORD-029803,C01908,P058,2026-03-13,1,1043.66,en_cours,Casablanca,Cash,L010,,20260313
ORD-029804,C03448,P042,2025-10-09,1,1281.09,livré,Fès,Cash,L007,2025-10-14,20251009
ORD-029805,C02665,P069,2026-03-05,2,1286.86,livré,Fès,Card,L004,2026-03-08,20260305
ORD-029809,C03074,P006,2025-10-19,2,5559.01,retourné,Casablanca,Transfer,L000,,20251019
ORD-029818,C04728,P066,2025-05-31,2,4450.73,annulé,Tanger,Card,L007,,20250531
ORD-029828,C00684,P079,2025-07-02,3,11402.26,retourné,Oujda,Transfer,L005,,20250702
ORD-029838,C02159,P064,2026-01-20,3,4968.56,annulé,Tanger,Transfer,L020,,20260120
ORD-029840,C04058,P042,2026-05-11,4,1281.09,annulé,Meknès,Transfer,L001,,20260511
